Date_Time,Serial#,Wavelength[nm],Power[W],Temperature_1[C],Temperature_2[C]
2021-11-04 07:20:55,dmged,375,2.57249158e-05,79.5,29.0
2021-11-04 07:21:45,dmged,375,2.58288856e-05,80.0,29.0
2021-11-04 07:22:35,dmged,375,2.56172279e-05,83.75,28.75
2021-11-04 07:23:26,dmged,375,2.57434785e-05,82.5,28.75
2021-11-04 07:24:16,dmged,375,2.57137744e-05,81.75,29.0
2021-11-04 07:25:06,dmged,375,2.58363143e-05,81.0,28.75
2021-11-04 07:25:56,dmged,375,2.58734453e-05,80.5,28.75
2021-11-04 07:26:46,dmged,375,2.58140335e-05,79.5,29.0
2021-11-04 07:27:36,dmged,375,2.57509073e-05,80.75,28.75
2021-11-04 07:28:26,dmged,375,2.57843258e-05,83.75,28.75
2021-11-04 07:29:16,dmged,375,2.58066066e-05,82.75,29.0
2021-11-04 07:30:06,dmged,375,2.55875202e-05,81.75,29.0
2021-11-04 07:30:56,dmged,375,2.57360552e-05,81.0,29.0
2021-11-04 07:31:46,dmged,375,2.58882974e-05,80.0,28.5
2021-11-04 07:32:36,dmged,375,2.57731863e-05,79.25,28.5
2021-11-04 07:33:26,dmged,375,2.56172279e-05,81.5,29.25
2021-11-04 07:34:16,dmged,375,2.56692147e-05,83.5,29.25
2021-11-04 07:35:06,dmged,375,2.58066066e-05,82.5,29.0
2021-11-04 07:35:56,dmged,375,2.58882974e-05,81.75,28.25
2021-11-04 07:36:46,dmged,375,2.58140335e-05,80.75,28.25
2021-11-04 07:37:36,dmged,375,2.59291446e-05,79.75,28.5
2021-11-04 07:38:26,dmged,375,2.57917545e-05,79.0,28.75
2021-11-04 07:39:16,dmged,375,2.58623058e-05,82.0,29.0
2021-11-04 07:40:06,dmged,375,2.57917545e-05,83.5,28.75
2021-11-04 07:40:56,dmged,375,2.57434785e-05,82.25,28.25
2021-11-04 07:41:46,dmged,375,2.57991778e-05,81.5,28.25
2021-11-04 07:42:36,dmged,375,2.5802894e-05,80.5,29.0
2021-11-04 07:43:26,dmged,375,2.5780615e-05,80.0,28.75
2021-11-04 07:44:16,dmged,375,2.59068656e-05,79.5,28.75
2021-11-04 07:45:07,dmged,375,2.58808741e-05,82.75,28.75
2021-11-04 07:45:57,dmged,375,2.57991778e-05,83.5,28.75
2021-11-04 07:46:47,dmged,375,2.59105782e-05,82.25,28.25
2021-11-04 07:47:37,dmged,375,2.57880383e-05,81.5,28.5
2021-11-04 07:48:27,dmged,375,2.57509073e-05,80.75,28.5
2021-11-04 07:49:17,dmged,375,2.57434785e-05,80.0,28.75
2021-11-04 07:50:07,dmged,375,2.58400269e-05,79.0,29.25
2021-11-04 07:50:57,dmged,375,2.58660184e-05,83.25,29.0
2021-11-04 07:51:47,dmged,375,2.56246549e-05,83.75,28.25
2021-11-04 07:52:37,dmged,375,2.57471947e-05,82.5,28.75
2021-11-04 07:53:27,dmged,375,2.55540999e-05,81.5,28.5
2021-11-04 07:54:17,dmged,375,2.5802894e-05,81.0,29.0
2021-11-04 07:55:07,dmged,375,2.58288856e-05,79.75,28.75
2021-11-04 07:55:57,dmged,375,2.57843258e-05,79.25,28.5
2021-11-04 07:56:47,dmged,375,2.56692147e-05,82.75,28.75
2021-11-04 07:57:37,dmged,375,2.57323391e-05,83.5,28.5
2021-11-04 07:58:27,dmged,375,2.56283674e-05,82.5,28.0
2021-11-04 07:59:17,dmged,375,2.5680356e-05,81.5,28.5
2021-11-04 08:00:07,dmged,375,2.55838077e-05,80.75,28.5
2021-11-04 08:00:57,dmged,375,2.58214586e-05,80.0,28.5
2021-11-04 08:01:47,dmged,375,2.57583342e-05,79.0,28.5
2021-11-04 08:02:37,dmged,375,2.57620468e-05,82.25,29.0
2021-11-04 08:03:27,dmged,375,2.56580752e-05,83.5,28.75
2021-11-04 08:04:17,dmged,375,2.57137744e-05,82.5,28.0
2021-11-04 08:05:07,dmged,375,2.56914955e-05,81.75,28.0
2021-11-04 08:05:57,dmged,375,2.56432195e-05,80.75,28.25
2021-11-04 08:06:47,dmged,375,2.58920136e-05,80.0,29.0
2021-11-04 08:07:37,dmged,375,2.57063475e-05,79.0,28.25
2021-11-04 08:08:27,dmged,375,2.56877793e-05,82.5,28.25
2021-11-04 08:09:17,dmged,375,2.57991778e-05,83.5,28.0
2021-11-04 08:10:07,dmged,375,2.5680356e-05,82.5,28.75
2021-11-04 08:10:58,dmged,375,2.56877793e-05,81.75,28.75
2021-11-04 08:11:48,dmged,375,2.56729272e-05,80.75,28.75
2021-11-04 08:12:38,dmged,375,2.56989188e-05,80.0,28.75
2021-11-04 08:13:28,dmged,375,2.56914955e-05,79.25,28.25
2021-11-04 08:14:18,dmged,375,2.57843258e-05,82.25,29.0
2021-11-04 08:15:08,dmged,375,2.56989188e-05,84.0,28.5
2021-11-04 08:15:58,dmged,375,2.56469357e-05,82.5,28.5
2021-11-04 08:16:48,dmged,375,2.57100601e-05,81.75,28.5
2021-11-04 08:17:38,dmged,375,2.57694737e-05,81.0,28.75
2021-11-04 08:18:28,dmged,375,2.55689556e-05,80.0,28.25
2021-11-04 08:19:18,dmged,375,2.56432195e-05,79.25,28.25
2021-11-04 08:20:08,dmged,375,2.57286265e-05,81.75,28.75
2021-11-04 08:20:58,dmged,375,2.57843258e-05,83.75,28.75
2021-11-04 08:21:48,dmged,375,2.56989188e-05,82.5,28.5
2021-11-04 08:22:38,dmged,375,2.58325981e-05,81.75,28.75
2021-11-04 08:23:28,dmged,375,2.57768988e-05,80.75,28.25
2021-11-04 08:24:18,dmged,375,2.58808741e-05,80.0,28.25
2021-11-04 08:25:08,dmged,375,2.56729272e-05,79.25,28.75
2021-11-04 08:25:58,dmged,375,2.58623058e-05,82.5,28.5
2021-11-04 08:26:48,dmged,375,2.57880383e-05,83.25,28.75
2021-11-04 08:27:38,dmged,375,2.57509073e-05,82.25,28.5
2021-11-04 08:28:28,dmged,375,2.57694737e-05,81.5,29.0
2021-11-04 08:29:18,dmged,375,2.56914955e-05,80.75,28.75
2021-11-04 08:30:08,dmged,375,2.57880383e-05,79.75,28.75
2021-11-04 08:30:58,dmged,375,2.57583342e-05,79.0,28.75
2021-11-04 08:31:48,dmged,375,2.57397678e-05,83.0,29.0
2021-11-04 08:32:39,dmged,375,2.57768988e-05,83.0,29.0
2021-11-04 08:33:29,dmged,375,2.57471947e-05,82.0,29.25
2021-11-04 08:34:19,dmged,375,2.58363143e-05,81.0,28.75
2021-11-04 08:35:09,dmged,375,2.58585933e-05,80.5,29.25
2021-11-04 08:35:59,dmged,375,2.56617877e-05,79.5,29.25
2021-11-04 08:36:49,dmged,375,2.56172279e-05,79.25,28.5
2021-11-04 08:37:39,dmged,375,2.56469357e-05,83.5,28.5
2021-11-04 08:38:29,dmged,375,2.57063475e-05,83.25,28.5
2021-11-04 08:39:19,dmged,375,2.57954671e-05,82.0,29.25
2021-11-04 08:40:09,dmged,375,2.55875202e-05,81.25,29.0
2021-11-04 08:40:59,dmged,375,2.56283674e-05,80.5,29.0
2021-11-04 08:41:49,dmged,375,2.563208e-05,79.5,28.75
2021-11-04 08:42:39,dmged,375,2.56395069e-05,79.0,29.25
2021-11-04 08:43:29,dmged,375,2.58363143e-05,83.5,28.75
2021-11-04 08:44:19,dmged,375,2.56617877e-05,83.0,28.5
2021-11-04 08:45:09,dmged,375,2.56617877e-05,82.0,28.75
2021-11-04 08:45:59,dmged,375,2.57137744e-05,81.25,28.25
2021-11-04 08:46:49,dmged,375,2.57657593e-05,80.5,28.75
2021-11-04 08:47:39,dmged,375,2.56469357e-05,79.5,28.5
2021-11-04 08:48:29,dmged,375,2.57434785e-05,79.5,28.5
2021-11-04 08:49:19,dmged,375,2.5695208e-05,83.75,28.5
2021-11-04 08:50:09,dmged,375,2.56172279e-05,83.0,28.75
2021-11-04 08:51:00,dmged,375,2.57880383e-05,82.0,28.5
2021-11-04 08:51:50,dmged,375,2.56506482e-05,81.25,28.5
2021-11-04 08:52:40,dmged,375,2.57917545e-05,80.5,28.25
2021-11-04 08:53:30,dmged,375,2.56172279e-05,79.75,28.75
2021-11-04 08:54:20,dmged,375,2.56766398e-05,79.5,29.0
2021-11-04 08:55:10,dmged,375,2.56246549e-05,83.75,28.75
2021-11-04 08:56:00,dmged,375,2.57063475e-05,83.5,28.5
2021-11-04 08:56:50,dmged,375,2.57360552e-05,82.5,28.75
2021-11-04 08:57:40,dmged,375,2.56840667e-05,81.25,28.5
2021-11-04 08:58:30,dmged,375,2.57620468e-05,80.5,29.0
2021-11-04 08:59:20,dmged,375,2.58882974e-05,79.75,28.5
2021-11-04 09:00:10,dmged,375,2.57954671e-05,79.0,28.0
2021-11-04 09:01:00,dmged,375,2.57917545e-05,83.5,28.75
2021-11-04 09:01:50,dmged,375,2.56543608e-05,83.5,28.25
2021-11-04 09:02:40,dmged,375,2.56506482e-05,82.25,28.25
2021-11-04 09:03:30,dmged,375,2.56877793e-05,81.25,28.75
2021-11-04 09:04:20,dmged,375,2.57954671e-05,80.5,28.0
2021-11-04 09:05:10,dmged,375,2.57397678e-05,80.0,28.75
2021-11-04 09:06:00,dmged,375,2.57360552e-05,80.25,28.75
2021-11-04 09:06:50,dmged,375,2.56655003e-05,83.75,28.0
2021-11-04 09:07:40,dmged,375,2.56469357e-05,83.0,28.0
2021-11-04 09:08:30,dmged,375,2.57471947e-05,82.0,28.25
2021-11-04 09:09:20,dmged,375,2.57434785e-05,81.5,28.0
2021-11-04 09:10:10,dmged,375,2.57731863e-05,80.5,27.75
2021-11-04 09:11:00,dmged,375,2.56023759e-05,79.5,28.0
2021-11-04 09:11:50,dmged,375,2.58288856e-05,79.25,27.75
2021-11-04 09:12:40,dmged,375,2.57880383e-05,84.0,28.0
2021-11-04 09:13:30,dmged,375,2.56692147e-05,83.0,28.25
2021-11-04 09:14:21,dmged,375,2.56840667e-05,82.0,28.5
2021-11-04 09:15:11,dmged,375,2.57397678e-05,81.25,28.25
2021-11-04 09:16:01,dmged,375,2.56989188e-05,80.25,28.0
2021-11-04 09:16:51,dmged,375,2.57286265e-05,79.5,28.0
2021-11-04 09:17:41,dmged,375,2.57286265e-05,79.0,28.25
2021-11-04 09:18:31,dmged,375,2.57843258e-05,83.75,28.0
2021-11-04 09:19:21,dmged,375,2.57249158e-05,83.25,27.75
2021-11-04 09:20:11,dmged,375,2.56135154e-05,82.0,28.5
2021-11-04 09:21:01,dmged,375,2.56060885e-05,81.25,28.0
2021-11-04 09:21:51,dmged,375,2.57546199e-05,80.5,28.0
2021-11-04 09:22:41,dmged,375,2.56283674e-05,79.5,28.0
2021-11-04 09:23:31,dmged,375,2.57991778e-05,79.25,28.0
2021-11-04 09:24:21,dmged,375,2.57954671e-05,83.5,28.0
2021-11-04 09:25:11,dmged,375,2.57731863e-05,83.0,28.25
2021-11-04 09:26:01,dmged,375,2.58548789e-05,82.0,28.5
2021-11-04 09:26:51,dmged,375,2.56395069e-05,81.25,28.25
2021-11-04 09:27:41,dmged,375,2.57397678e-05,80.5,28.25
2021-11-04 09:28:31,dmged,375,2.58400269e-05,79.5,28.25
2021-11-04 09:29:21,dmged,375,2.57249158e-05,79.5,28.25
2021-11-04 09:30:11,dmged,375,2.57100601e-05,83.5,28.75
2021-11-04 09:31:01,dmged,375,2.56543608e-05,82.75,28.25
2021-11-04 09:31:51,dmged,375,2.57991778e-05,82.0,28.0
2021-11-04 09:32:41,dmged,375,2.57063475e-05,81.25,28.25
2021-11-04 09:33:31,dmged,375,2.57397678e-05,80.5,28.25
2021-11-04 09:34:21,dmged,375,2.55206814e-05,79.5,28.0
2021-11-04 09:35:11,dmged,375,2.5680356e-05,79.5,29.0
2021-11-04 09:36:01,dmged,375,2.56283674e-05,83.5,28.5
2021-11-04 09:36:51,dmged,375,2.55689556e-05,83.0,27.75
2021-11-04 09:37:41,dmged,375,2.56395069e-05,82.0,28.25
2021-11-04 09:38:32,dmged,375,2.56060885e-05,81.0,28.25
2021-11-04 09:39:22,dmged,375,2.57509073e-05,80.25,27.75
2021-11-04 09:40:12,dmged,375,2.57397678e-05,79.25,28.0
2021-11-04 09:41:02,dmged,375,2.57286265e-05,79.5,28.5
2021-11-04 09:41:52,dmged,375,2.57360552e-05,83.0,28.25
2021-11-04 09:42:42,dmged,375,2.57397678e-05,82.75,28.0
2021-11-04 09:43:32,dmged,375,2.58177461e-05,82.0,28.25
2021-11-04 09:44:22,dmged,375,2.56395069e-05,81.0,28.0
2021-11-04 09:45:12,dmged,375,2.5695208e-05,80.25,29.0
2021-11-04 09:46:02,dmged,375,2.56357962e-05,79.25,28.25
2021-11-04 09:46:52,dmged,375,2.563208e-05,80.25,28.25
2021-11-04 09:47:42,dmged,375,2.57509073e-05,83.75,28.0
2021-11-04 09:48:32,dmged,375,2.5717487e-05,83.0,28.0
2021-11-04 09:49:22,dmged,375,2.57434785e-05,82.0,28.25
2021-11-04 09:50:12,dmged,375,2.5780615e-05,81.25,28.0
2021-11-04 09:51:02,dmged,375,2.58288856e-05,80.25,28.0
2021-11-04 09:51:52,dmged,375,2.58511664e-05,79.5,28.0
2021-11-04 09:52:42,dmged,375,2.56617877e-05,79.75,28.5
2021-11-04 09:53:32,dmged,375,2.56023759e-05,83.75,29.0
2021-11-04 09:54:22,dmged,375,2.57991778e-05,82.75,28.75
2021-11-04 09:55:12,dmged,375,2.56989188e-05,82.0,28.5
2021-11-04 09:56:02,dmged,375,2.58400269e-05,81.25,28.75
2021-11-04 09:56:52,dmged,375,2.5680356e-05,80.25,28.25
2021-11-04 09:57:42,dmged,375,2.5780615e-05,79.5,28.5
2021-11-04 09:58:32,dmged,375,2.56395069e-05,79.75,28.75
2021-11-04 09:59:22,dmged,375,2.56617877e-05,84.0,28.25
2021-11-04 10:00:12,dmged,375,2.56914955e-05,83.0,28.5
2021-11-04 10:01:02,dmged,375,2.55912364e-05,81.75,27.75
2021-11-04 10:01:52,dmged,375,2.56692147e-05,81.0,28.0
2021-11-04 10:02:42,dmged,375,2.56989188e-05,80.0,27.75
2021-11-04 10:03:32,dmged,375,2.56655003e-05,79.5,27.75
2021-11-04 10:04:22,dmged,375,2.56729272e-05,79.5,28.0
2021-11-04 10:05:12,dmged,375,2.57917545e-05,83.5,28.5
2021-11-04 10:06:02,dmged,375,2.56877793e-05,83.0,28.0
2021-11-04 10:06:53,dmged,375,2.56914955e-05,82.0,28.25
2021-11-04 10:07:43,dmged,375,2.57360552e-05,81.0,28.0
2021-11-04 10:08:33,dmged,375,2.59180051e-05,80.25,28.25
2021-11-04 10:09:23,dmged,375,2.57954671e-05,79.5,28.5
2021-11-04 10:10:13,dmged,375,2.57137744e-05,79.75,28.5
2021-11-04 10:11:03,dmged,375,2.57211996e-05,83.75,28.25
2021-11-04 10:11:53,dmged,375,2.57323391e-05,82.75,27.75
2021-11-04 10:12:43,dmged,375,2.57917545e-05,82.0,28.0
2021-11-04 10:13:33,dmged,375,2.5594949e-05,81.25,27.75
2021-11-04 10:14:23,dmged,375,2.56655003e-05,80.25,28.25
2021-11-04 10:15:13,dmged,375,2.5609801e-05,80.0,28.25
2021-11-04 10:16:03,dmged,375,2.55503892e-05,79.25,28.0
2021-11-04 10:16:53,dmged,375,2.57657593e-05,83.25,28.0
2021-11-04 10:17:43,dmged,375,2.55763807e-05,83.0,28.25
2021-11-04 10:18:33,dmged,375,2.56209405e-05,81.75,28.0
2021-11-04 10:19:23,dmged,375,2.56023759e-05,81.25,28.5
2021-11-04 10:20:13,dmged,375,2.56395069e-05,80.25,27.75
2021-11-04 10:21:03,dmged,375,2.55912364e-05,79.25,28.0
2021-11-04 10:21:53,dmged,375,2.55912364e-05,79.5,28.25
2021-11-04 10:22:43,dmged,375,2.56914955e-05,83.5,27.75
2021-11-04 10:23:33,dmged,375,2.57211996e-05,83.0,28.25
2021-11-04 10:24:23,dmged,375,2.5717487e-05,82.0,28.0
2021-11-04 10:25:13,dmged,375,2.57546199e-05,81.25,28.0
2021-11-04 10:26:03,dmged,375,2.57100601e-05,80.25,27.75
2021-11-04 10:26:53,dmged,375,2.5702635e-05,79.5,27.75
2021-11-04 10:27:43,dmged,375,2.5594949e-05,79.25,27.5
2021-11-04 10:28:33,dmged,375,2.56283674e-05,83.75,28.25
2021-11-04 10:29:23,dmged,375,2.56469357e-05,83.0,28.0
2021-11-04 10:30:13,dmged,375,2.56617877e-05,82.0,28.25
2021-11-04 10:31:03,dmged,375,2.5695208e-05,81.25,28.0
2021-11-04 10:31:54,dmged,375,2.57397678e-05,80.25,27.75
2021-11-04 10:32:44,dmged,375,2.56617877e-05,79.5,28.0
2021-11-04 10:33:34,dmged,375,2.5802894e-05,79.0,27.5
2021-11-04 10:34:24,dmged,375,2.55986597e-05,83.25,27.5
2021-11-04 10:35:14,dmged,375,2.55578161e-05,82.75,28.0
2021-11-04 10:36:04,dmged,375,2.5717487e-05,82.0,28.25
2021-11-04 10:36:54,dmged,375,2.56283674e-05,81.0,28.0
2021-11-04 10:37:44,dmged,375,2.5509542e-05,80.25,27.25
2021-11-04 10:38:34,dmged,375,2.56135154e-05,79.5,27.75
2021-11-04 10:39:24,dmged,375,2.57509073e-05,79.5,28.0
2021-11-04 10:40:14,dmged,375,2.56023759e-05,83.5,28.5
2021-11-04 10:41:04,dmged,375,2.54984006e-05,83.0,28.25
2021-11-04 10:41:54,dmged,375,2.55058294e-05,82.0,27.75
2021-11-04 10:42:44,dmged,375,2.55615287e-05,81.25,28.0
2021-11-04 10:43:34,dmged,375,2.55912364e-05,80.5,28.5
2021-11-04 10:44:24,dmged,375,2.56432195e-05,79.5,28.25
2021-11-04 10:45:14,dmged,375,2.56543608e-05,79.25,28.0
2021-11-04 10:46:04,dmged,375,2.5609801e-05,83.0,28.5
2021-11-04 10:46:54,dmged,375,2.5680356e-05,83.0,28.0
2021-11-04 10:47:44,dmged,375,2.57063475e-05,81.75,28.0
2021-11-04 10:48:34,dmged,375,2.55912364e-05,81.0,27.75
2021-11-04 10:49:24,dmged,375,2.55392479e-05,80.25,28.25
2021-11-04 10:50:14,dmged,375,2.56283674e-05,79.5,28.0
2021-11-04 10:51:04,dmged,375,2.56357962e-05,79.25,27.75
2021-11-04 10:51:54,dmged,375,2.56395069e-05,83.5,27.75
2021-11-04 10:52:44,dmged,375,2.57323391e-05,83.0,28.25
2021-11-04 10:53:34,dmged,375,2.56060885e-05,82.0,27.5
2021-11-04 10:54:24,dmged,375,2.57471947e-05,81.25,27.75
2021-11-04 10:55:14,dmged,375,2.56432195e-05,80.25,28.5
2021-11-04 10:56:04,dmged,375,2.55726682e-05,79.5,28.25
2021-11-04 10:56:54,dmged,375,2.55726682e-05,79.25,28.0
2021-11-04 10:57:44,dmged,375,2.56023759e-05,82.75,28.25
2021-11-04 10:58:34,dmged,375,2.55243958e-05,83.0,27.75
2021-11-04 10:59:24,dmged,375,2.53535854e-05,82.0,28.0
2021-11-04 11:00:14,dmged,375,2.55689556e-05,81.25,28.0
2021-11-04 11:01:05,dmged,375,2.55058294e-05,80.5,28.0
2021-11-04 11:01:55,dmged,375,2.56283674e-05,79.5,27.75
2021-11-04 11:02:45,dmged,375,2.55912364e-05,79.25,27.75
2021-11-04 11:03:35,dmged,375,2.55540999e-05,83.25,28.0
2021-11-04 11:04:25,dmged,375,2.56877793e-05,83.25,28.0
2021-11-04 11:05:15,dmged,375,2.55875202e-05,82.0,28.0
2021-11-04 11:06:05,dmged,375,2.55392479e-05,81.25,27.75
2021-11-04 11:06:55,dmged,375,2.55875202e-05,80.5,27.25
2021-11-04 11:07:45,dmged,375,2.55429604e-05,79.5,28.25
2021-11-04 11:08:35,dmged,375,2.57249158e-05,79.25,27.75
2021-11-04 11:09:25,dmged,375,2.54946899e-05,84.0,28.0
2021-11-04 11:10:15,dmged,375,2.54167098e-05,83.5,28.5
2021-11-04 11:11:05,dmged,375,2.54724091e-05,82.25,28.0
2021-11-04 11:11:55,dmged,375,2.56469357e-05,81.5,28.0
2021-11-04 11:12:45,dmged,375,2.54984006e-05,80.5,28.25
2021-11-04 11:13:35,dmged,375,2.55355371e-05,79.75,28.25
2021-11-04 11:14:25,dmged,375,2.55726682e-05,79.0,28.5
2021-11-04 11:15:15,dmged,375,2.55726682e-05,83.25,28.5
2021-11-04 11:16:05,dmged,375,2.56914955e-05,83.25,28.25
2021-11-04 11:16:55,dmged,375,2.5609801e-05,82.25,28.0
2021-11-04 11:17:45,dmged,375,2.56877793e-05,81.5,28.25
2021-11-04 11:18:36,dmged,375,2.55838077e-05,80.5,28.25
2021-11-04 11:19:26,dmged,375,2.56506482e-05,79.75,27.75
2021-11-04 11:20:16,dmged,375,2.5609801e-05,79.0,28.25
2021-11-04 11:21:06,dmged,375,2.54984006e-05,83.75,28.75
2021-11-04 11:21:56,dmged,375,2.55318209e-05,83.25,28.5
2021-11-04 11:22:46,dmged,375,2.55318209e-05,82.0,28.75
2021-11-04 11:23:36,dmged,375,2.56357962e-05,81.5,28.75
2021-11-04 11:24:26,dmged,375,2.55838077e-05,80.5,28.25
2021-11-04 11:25:16,dmged,375,2.56135154e-05,79.75,28.5
2021-11-04 11:26:06,dmged,375,2.54612696e-05,79.0,28.0
2021-11-04 11:26:56,dmged,375,2.54835486e-05,82.75,28.0
2021-11-04 11:27:46,dmged,375,2.54278493e-05,83.25,28.25
2021-11-04 11:28:36,dmged,375,2.56172279e-05,82.5,28.25
2021-11-04 11:29:26,dmged,375,2.55912364e-05,81.5,28.25
2021-11-04 11:30:16,dmged,375,2.57286265e-05,80.75,28.0
2021-11-04 11:31:06,dmged,375,2.55578161e-05,79.75,28.5
2021-11-04 11:31:56,dmged,375,2.54872612e-05,79.0,28.5
2021-11-04 11:32:46,dmged,375,2.55021168e-05,82.0,28.75
2021-11-04 11:33:36,dmged,375,2.54909774e-05,83.0,28.25
2021-11-04 11:34:26,dmged,375,2.54761217e-05,82.5,28.5
2021-11-04 11:35:16,dmged,375,2.55021168e-05,81.5,28.75
2021-11-04 11:36:06,dmged,375,2.54352781e-05,80.5,28.5
2021-11-04 11:36:56,dmged,375,2.53907183e-05,79.75,28.75
2021-11-04 11:37:46,dmged,375,2.55578161e-05,79.0,28.5
2021-11-04 11:38:36,dmged,375,2.54946899e-05,83.0,29.0
2021-11-04 11:39:26,dmged,375,2.53870021e-05,83.0,29.25
2021-11-04 11:40:16,dmged,375,2.54167098e-05,82.25,29.25
2021-11-04 11:41:06,dmged,375,2.53647231e-05,81.25,29.25
2021-11-04 11:41:56,dmged,375,2.54835486e-05,80.75,29.5
2021-11-04 11:42:46,dmged,375,2.55503892e-05,79.75,29.25
2021-11-04 11:43:36,dmged,375,2.54129973e-05,78.75,29.75
2021-11-04 11:44:26,dmged,375,2.55206814e-05,81.75,29.25
2021-11-04 11:45:16,dmged,375,2.55540999e-05,83.25,29.25
2021-11-04 11:46:07,dmged,375,2.54984006e-05,82.25,29.5
2021-11-04 11:46:57,dmged,375,2.54909774e-05,81.25,29.0
2021-11-04 11:47:47,dmged,375,2.55763807e-05,80.5,29.75
2021-11-04 11:48:37,dmged,375,2.55540999e-05,79.75,29.25
2021-11-04 11:49:27,dmged,375,2.56729272e-05,78.75,29.0
2021-11-04 11:50:17,dmged,375,2.55652412e-05,81.75,29.25
2021-11-04 11:51:07,dmged,375,2.56506482e-05,83.25,29.5
2021-11-04 11:51:57,dmged,375,2.55355371e-05,82.25,29.25
2021-11-04 11:52:47,dmged,375,2.55132563e-05,81.5,29.0
2021-11-04 11:53:37,dmged,375,2.54612696e-05,81.0,29.0
2021-11-04 11:54:27,dmged,375,2.55021168e-05,80.0,29.5
2021-11-04 11:55:17,dmged,375,2.55318209e-05,79.25,29.0
2021-11-04 11:56:07,dmged,375,2.56060885e-05,81.25,29.25
2021-11-04 11:56:57,dmged,375,2.56060885e-05,83.5,29.25
2021-11-04 11:57:47,dmged,375,2.55986597e-05,82.5,29.75
2021-11-04 11:58:37,dmged,375,2.56432195e-05,81.5,29.5
2021-11-04 11:59:27,dmged,375,2.56506482e-05,80.75,29.25
2021-11-04 12:00:17,dmged,375,2.53610106e-05,80.0,29.25
2021-11-04 12:01:07,dmged,375,2.55355371e-05,79.25,29.75
2021-11-04 12:01:57,dmged,375,2.56617877e-05,80.0,29.0
2021-11-04 12:02:47,dmged,375,2.54724091e-05,83.25,29.25
2021-11-04 12:03:37,dmged,375,2.55838077e-05,82.5,28.75
2021-11-04 12:04:27,dmged,375,2.55132563e-05,81.5,29.5
2021-11-04 12:05:17,dmged,375,2.56023759e-05,80.75,29.75
2021-11-04 12:06:07,dmged,375,2.55726682e-05,80.25,29.5
2021-11-04 12:06:57,dmged,375,2.55540999e-05,79.5,29.5
2021-11-04 12:07:48,dmged,375,2.55652412e-05,80.5,29.25
2021-11-04 12:08:38,dmged,375,2.53535854e-05,83.5,29.5
2021-11-04 12:09:28,dmged,375,2.55875202e-05,82.5,29.75
2021-11-04 12:10:18,dmged,375,2.54686965e-05,81.5,29.5
2021-11-04 12:11:08,dmged,375,2.5509542e-05,81.0,29.75
2021-11-04 12:11:58,dmged,375,2.54946899e-05,80.0,29.5
2021-11-04 12:12:48,dmged,375,2.54872612e-05,79.25,29.5
2021-11-04 12:13:38,dmged,375,2.53870021e-05,80.25,29.75
2021-11-04 12:14:28,dmged,375,2.52978862e-05,83.5,29.75
2021-11-04 12:15:18,dmged,375,2.54501301e-05,83.0,29.75
2021-11-04 12:16:08,dmged,375,2.55132563e-05,81.5,29.5
2021-11-04 12:16:58,dmged,375,2.537215e-05,80.75,29.0
2021-11-04 12:17:48,dmged,375,2.55318209e-05,80.0,29.25
2021-11-04 12:18:38,dmged,375,2.55206814e-05,79.25,29.5
2021-11-04 12:19:28,dmged,375,2.54389888e-05,80.5,29.75
2021-11-04 12:20:18,dmged,375,2.54909774e-05,83.75,29.5
2021-11-04 12:21:08,dmged,375,2.55392479e-05,83.0,29.5
2021-11-04 12:21:58,dmged,375,2.5509542e-05,81.75,29.5
2021-11-04 12:22:48,dmged,375,2.54204224e-05,81.0,28.75
2021-11-04 12:23:38,dmged,375,2.54984006e-05,80.0,29.75
2021-11-04 12:24:28,dmged,375,2.53647231e-05,79.5,29.5
2021-11-04 12:25:18,dmged,375,2.53981416e-05,80.75,29.75
2021-11-04 12:26:08,dmged,375,2.55578161e-05,84.0,29.75
2021-11-04 12:26:58,dmged,375,2.55726682e-05,82.75,29.75
2021-11-04 12:27:48,dmged,375,2.55503892e-05,81.75,29.5
2021-11-04 12:28:39,dmged,375,2.54798379e-05,81.0,29.0
2021-11-04 12:29:29,dmged,375,2.54055703e-05,80.0,29.25
2021-11-04 12:30:19,dmged,375,2.55838077e-05,79.25,29.25
2021-11-04 12:31:09,dmged,375,2.54909774e-05,80.25,29.5
2021-11-04 12:31:59,dmged,375,2.54984006e-05,83.75,29.75
2021-11-04 12:32:49,dmged,375,2.54389888e-05,82.75,29.0
2021-11-04 12:33:39,dmged,375,2.54389888e-05,81.75,28.25
2021-11-04 12:34:29,dmged,375,2.56506482e-05,81.0,29.25
2021-11-04 12:35:19,dmged,375,2.54538409e-05,80.0,29.0
2021-11-04 12:36:09,dmged,375,2.55466766e-05,79.25,29.0
2021-11-04 12:36:59,dmged,375,2.54167098e-05,81.0,29.25
2021-11-04 12:37:49,dmged,375,2.54984006e-05,83.75,29.75
2021-11-04 12:38:39,dmged,375,2.55021168e-05,82.5,29.25
2021-11-04 12:39:29,dmged,375,2.55912364e-05,81.75,29.5
2021-11-04 12:40:19,dmged,375,2.56432195e-05,80.75,29.25
2021-11-04 12:41:09,dmged,375,2.57249158e-05,80.0,29.0
2021-11-04 12:41:59,dmged,375,2.55689556e-05,79.0,29.25
2021-11-04 12:42:49,dmged,375,2.55912364e-05,81.0,29.5
